	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	date	likes	retweets	text	filtered_text	polarity	subjectivity
250	250	250	250	250	250	250	250	250	250	Tue Apr 10 20:03:14 +0000 2018	0	0	"RT @AngieCraigMN: It’s time for Jason Lewis to step up and protect our first amendment rights on the internet.  

https://t.co/3MUrELqC6A"	angiecraigmn its time for jason lewis to step up and protect our first amendment right on the internet	0.26785714285714285	0.43452380952380953
251	251	251	251	251	251	251	251	251	251	Tue Apr 10 20:03:14 +0000 2018	0	0	Civil rights lawyer dies - CT Post https://t.co/0fN9KoLMqb	civil right lawyer die ct post	0.2857142857142857	0.5357142857142857
252	252	252	252	252	252	252	252	252	252	Tue Apr 10 20:03:14 +0000 2018	0	0	RT @famousquotenet: I believe that every individual is naturally entitled to do as he pleases with himself and the fruits of his labor, so…	famousquotenet i believe that every individual be naturally entitle to do as he please with himself and the fruit of his labor so	0.05	0.4
253	253	253	253	253	253	253	253	253	253	Tue Apr 10 20:03:15 +0000 2018	0	0	RT @SUSTENTO1: 2018 is a crucial year for accessibility in the EU.The long-time awaited European Accessibility Act is at its final stage.Th…	sustento1 2018 be a crucial year for accessibility in the euthe longtime await european accessibility act be at its final stageth	0.0	0.6666666666666666
254	254	254	254	254	254	254	254	254	254	Tue Apr 10 20:03:15 +0000 2018	0	0	If you take away guns, only the bad guys will have guns.  Yet, in the same voice, you'll take my gun from my cold d… https://t.co/RAGEE7pDQP	if you take away gun only the bad guy will have gun yet in the same voice youll take my gun from my cold d	-0.32499999999999996	0.6979166666666666
255	255	255	255	255	255	255	255	255	255	Tue Apr 10 20:03:15 +0000 2018	0	0	We take Rights for granted. They aren’t. The worse part of the story is, that we are VOTING for those who want to l… https://t.co/hQoywgalL2	we take rights for grant they arent the worse part of the story be that we be voting for those who want to l	-0.4	0.6
256	256	256	256	256	256	256	256	256	256	Tue Apr 10 20:03:16 +0000 2018	0	0	Holy shit, Moiras golden guns are actually visible in this skin, what is this witchcraft? https://t.co/ta3M9vcv09	holy shit moiras golden gun be actually visible in this skin what be this witchcraft	0.033333333333333326	0.46666666666666673
257	257	257	257	257	257	257	257	257	257	Tue Apr 10 20:03:16 +0000 2018	0	0	RT @wvufanagent99: Shoot Straight Gun Shop is sponsoring bus rides to the National Stand For Your Rights Event being held in Tallahassee th…	wvufanagent99 shoot straight gun shop be sponsor bus rid to the national stand for your rights event be hold in tallahassee th	0.2	0.4
258	258	258	258	258	258	258	258	258	258	Tue Apr 10 20:03:16 +0000 2018	0	0	"RT @HRSnorge: Bydeler terroriseres av kriminelle. ""Kriminelle ungdomsgjenger sprer skrekk i byen"", lyder dagens overskrift i https://t.co/e…"	hrsnorge bydeler terroriseres av kriminelle kriminelle ungdomsgjenger sprer skrekk i byen lyder dagens overskrift i	0.0	0.0
259	259	259	259	259	259	259	259	259	259	Tue Apr 10 20:03:16 +0000 2018	0	0	RT @brookesy40: @SkyNewsBreak I love it, holding a phone convo to say it’s wrong, but one of them removes free meals from schools to give k…	brookesy40 skynewsbreak i love it hold a phone convo to say its wrong but one of them remove free meals from school to give k	0.13333333333333333	0.7666666666666666
260	260	260	260	260	260	260	260	260	260	Tue Apr 10 20:03:16 +0000 2018	0	0	"RT @The_UnSilent_: Dear Conservatives

You elected a demagogue, because you’re afraid. Afraid of gay people, afraid of black &amp; brown people…"	the_unsilent_ dear conservativesyou elect a demagogue because youre afraid afraid of gay people afraid of black amp brown people	-0.12499999999999999	0.7694444444444445
261	261	261	261	261	261	261	261	261	261	Tue Apr 10 20:03:17 +0000 2018	0	0	"RT @The_UnSilent_: Dear Conservatives

You elected a demagogue, because you’re afraid. Afraid of gay people, afraid of black &amp; brown people…"	the_unsilent_ dear conservativesyou elect a demagogue because youre afraid afraid of gay people afraid of black amp brown people	-0.12499999999999999	0.7694444444444445
262	262	262	262	262	262	262	262	262	262	Tue Apr 10 20:03:17 +0000 2018	0	0	@kerplunkthemunk @q_administrator @huntryoungquist @andreuswolf @m_m_myers @MalachiteTiger Sure. And I'd campaign r… https://t.co/vgx4FMrdm3	kerplunkthemunk q_administrator huntryoungquist andreuswolf m_m_myers malachitetiger sure and id campaign r	0.5	0.8888888888888888
263	263	263	263	263	263	263	263	263	263	Tue Apr 10 20:03:17 +0000 2018	0	0	RT @Scott_Maxwell: And let's also be clear: The root of these laws - which are meant to deny voting rights - stems back to the 1800s when w…	scott_maxwell and let also be clear the root of these laws which be mean to deny vote right stem back to the 1800s when w	0.018303571428571433	0.4016369047619047
264	264	264	264	264	264	264	264	264	264	Tue Apr 10 20:03:17 +0000 2018	0	0	"RT @LoveAme08789778: Gun rights! ❤️🇺🇸❤️🇺🇸

✅March this Saturday 
✅4/14/18 
✅@ 2 pm 

✅Every city
✅Your capital building
 
❤️👍➡️RT"	loveame08789778 gun right march this saturday 41418 2 pm every cityyour capital build rt	0.2857142857142857	0.5357142857142857
265	265	265	265	265	265	265	265	265	265	Tue Apr 10 20:03:17 +0000 2018	0	0	"RT @paisamila: “black lives matter”
“human rights first”
“immigration reform now”
“the future is female”
“gun control now”
“hope”

i love m…"	paisamila black live matterhuman right firstimmigration reform nowthe future be femalegun control nowhopei love m	0.1510822510822511	0.43880952380952387
266	266	266	266	266	266	266	266	266	266	Tue Apr 10 20:03:18 +0000 2018	0	0	RT @NevilleSouthall: We are not “pro-sex work”. We are pro sex *worker’s rights*. You don’t have to love the sex industry to support sex wo…	nevillesouthall we be not prosex work we be pro sex workers right you dont have to love the sex industry to support sex wo	0.39285714285714285	0.5678571428571428
267	267	267	267	267	267	267	267	267	267	Tue Apr 10 20:03:19 +0000 2018	0	0	RT @Scott_Maxwell: And let's also be clear: The root of these laws - which are meant to deny voting rights - stems back to the 1800s when w…	scott_maxwell and let also be clear the root of these laws which be mean to deny vote right stem back to the 1800s when w	0.018303571428571433	0.4016369047619047
268	268	268	268	268	268	268	268	268	268	Tue Apr 10 20:03:19 +0000 2018	0	0	@itisprashanth Konjum kooda yosikaama ADMK kaaran nu prove panra maathiriye pesarthu. Its like saying I support hol… https://t.co/OIYukvJLqT	itisprashanth konjum kooda yosikaama admk kaaran nu prove panra maathiriye pesarthu its like say i support hol	0.0	0.0
269	269	269	269	269	269	269	269	269	269	Tue Apr 10 20:03:19 +0000 2018	0	0	RT @MEL2AUSA: @bbusa617 @GrizzleMeister @alozras411 @ArizonaKayte @DjLots3 @AnnaApp91838450 @gr8tjude @DutyOfAPatriot @Golfinggary5221 @Gar…	mel2ausa bbusa617 grizzlemeister alozras411 arizonakayte djlots3 annaapp91838450 gr8tjude dutyofapatriot golfinggary5221 gar	0.0	0.0
270	270	270	270	270	270	270	270	270	270	Tue Apr 10 20:03:19 +0000 2018	0	0	RT @byetyler: Hmm...but when women want to control their own bodies it's an issue https://t.co/d3FFf2AYYF	byetyler hmmbut when women want to control their own body its an issue	0.6	1.0
271	271	271	271	271	271	271	271	271	271	Tue Apr 10 20:03:19 +0000 2018	0	0	RT @Rachel5742: He's furious? Millions of us become angrier by the day &amp; determined to bring down those politicians who have caused or back…	rachel5742 hes furious millions of us become angrier by the day amp determine to bring down those politicians who have cause or back	-0.07777777777777779	0.14444444444444446
272	272	272	272	272	272	272	272	272	272	Tue Apr 10 20:03:19 +0000 2018	0	0	@papaholzzz @SonniGilley @FamilyGuy1170 @SereneBedlam7 @ddmoriches @DanielTurnerPTF @RyanAFournier Of course. We’d… https://t.co/bnqGejJQZw	papaholzzz sonnigilley familyguy1170 serenebedlam7 ddmoriches danielturnerptf ryanafournier of course wed	0.0	0.0
273	273	273	273	273	273	273	273	273	273	Tue Apr 10 20:03:19 +0000 2018	0	0	RT @culturejedi: But #privacy policies that don’t protect data or civil rights of the most vulnerable users on #Facebook isn’t worth a damn…	culturejedi but privacy policies that dont protect data or civil right of the most vulnerable users on facebook isnt worth a damn	0.1464285714285714	0.4089285714285714
274	274	274	274	274	274	274	274	274	274	Tue Apr 10 20:03:19 +0000 2018	0	0	RT @GaryLineker: Controversial, no doubt, but never understood the drug laws. Just get on with decriminalisation. Prohibition doesn’t work,…	garylineker controversial no doubt but never understand the drug laws just get on with decriminalisation prohibition doesnt work	0.55	0.95
275	275	275	275	275	275	275	275	275	275	Tue Apr 10 20:03:20 +0000 2018	0	0	RT @dianacoromines: Open letter from Danish MPs to Spanish govt: stop jailing democratically elected politicians &amp; grass-root leaders, resp…	dianacoromines open letter from danish mps to spanish govt stop jail democratically elect politicians amp grassroot leaders resp	0.17500000000000002	0.35
276	276	276	276	276	276	276	276	276	276	Tue Apr 10 20:03:20 +0000 2018	0	0	"RT @MillenPolitics: There’s a lot going on here &amp; nobody is arguing to take away her pistol.

We just want common-sense gun reforms like ba…"	millenpolitics theres a lot go on here amp nobody be argue to take away her pistolwe just want commonsense gun reform like ba	0.0	0.0
277	277	277	277	277	277	277	277	277	277	Tue Apr 10 20:03:20 +0000 2018	0	0	Somehow I lucked into hanging out with this hilarious civil rights attorney/fair housing advocate @PhilTegeler from… https://t.co/Upm3OLXdw5	somehow i lucked into hang out with this hilarious civil right attorneyfair house advocate philtegeler from	0.39285714285714285	0.7678571428571428
278	278	278	278	278	278	278	278	278	278	Tue Apr 10 20:03:20 +0000 2018	0	0	RT @AliAbunimah: Israel Labor party cuts ties to Jeremy Corbyn for supporting Palestinian rights https://t.co/u2I7jjHmoZ	aliabunimah israel labor party cut tie to jeremy corbyn for support palestinian right	0.2857142857142857	0.5357142857142857
279	279	279	279	279	279	279	279	279	279	Tue Apr 10 20:03:21 +0000 2018	0	0	Mylan to buy MS drug marketing rights from Israel's Mapi Pharma https://t.co/fuHoGAdKzS	mylan to buy ms drug market right from israels mapi pharma	0.2857142857142857	0.5357142857142857
280	280	280	280	280	280	280	280	280	280	Tue Apr 10 20:03:21 +0000 2018	0	0	RT @BeattyLaw: @Frozenropes_11 Don, I'm sure you are a nice kid.  But you are a white, privileged person who attends a private high school…	beattylaw frozenropes_11 don im sure you be a nice kid but you be a white privilege person who attend a private high school	0.252	0.5607777777777778
281	281	281	281	281	281	281	281	281	281	Tue Apr 10 20:03:22 +0000 2018	0	0	CAN WE PLEASE TALK ABOUT HOW @E4Tweets GOT THE RIGHTS FOR SEASON 4 OF GOTHAM???? https://t.co/Nf98ZgrWTG	can we please talk about how e4tweets got the rights for season 4 of gotham	0.0	0.0
282	282	282	282	282	282	282	282	282	282	Tue Apr 10 20:03:22 +0000 2018	0	0	@gr8tjude I'm convinced that violating the rights of Cohen is a provocation to get Trump to fire any or all of thes… https://t.co/oxR5nRd2pF	gr8tjude im convince that violate the right of cohen be a provocation to get trump to fire any or all of thes	0.2857142857142857	0.5357142857142857
283	283	283	283	283	283	283	283	283	283	Tue Apr 10 20:03:22 +0000 2018	0	0	The Turnbull Gov is attacking our democratic rights. We need to fight back - while we still can! https://t.co/v0r5tk2pWm via @GetUp	the turnbull gov be attack our democratic right we need to fight back while we still can via getup	0.14285714285714285	0.26785714285714285
284	284	284	284	284	284	284	284	284	284	Tue Apr 10 20:03:22 +0000 2018	0	0	RT @JeaneF1MSP: UKG need to match our pace and commitment and do what only they can do so @scotgov can deliver our fairer, rights based soc…	jeanef1msp ukg need to match our pace and commitment and do what only they can do so scotgov can deliver our fairer right base soc	-0.17142857142857146	0.8452380952380952
285	285	285	285	285	285	285	285	285	285	Tue Apr 10 20:03:22 +0000 2018	0	0	@MSNBC @NBCNews Is it within his constitutional rights to can that a-Hole?  If so, nope to you	msnbc nbcnews is it within his constitutional right to can that ahole if so nope to you	0.2857142857142857	0.5357142857142857
286	286	286	286	286	286	286	286	286	286	Tue Apr 10 20:03:23 +0000 2018	0	0	RT @The_Trump_Train: RT if you agree: We need an internet bill of rights to prevent social media companies from censoring conservatives on…	the_trump_train rt if you agree we need an internet bill of right to prevent social media company from censor conservatives on	0.1595238095238095	0.3011904761904762
287	287	287	287	287	287	287	287	287	287	Tue Apr 10 20:03:23 +0000 2018	0	0	RT @griffincupstid: @Weinsteinlaw Don’t forget passing a law to gag doctors from talking about guns	griffincupstid weinsteinlaw dont forget pass a law to gag doctor from talk about gun	0.0	0.0
288	288	288	288	288	288	288	288	288	288	Tue Apr 10 20:03:23 +0000 2018	0	0	THE LIMITS OF OUR RIGHTS TO PRIVACY...I think Mark fairly lost it with cambridge. Too much control on our data. He… https://t.co/On1QzZzE8Y	the limits of our rights to privacyi think mark fairly lose it with cambridge too much control on our data he	0.44999999999999996	0.55
289	289	289	289	289	289	289	289	289	289	Tue Apr 10 20:03:23 +0000 2018	0	0	RT @CACorrections: And she just gave out her cell phone number to nearly 700 crime survivors. 💪📱CDCR Undersecretary Ralph Diaz also vowed t…	cacorrections and she just give out her cell phone number to nearly 700 crime survivors cdcr undersecretary ralph diaz also vow t	0.1	0.4
290	290	290	290	290	290	290	290	290	290	Tue Apr 10 20:03:24 +0000 2018	0	0	"RT @ComunidadesI: #ESFAHAN,#Iran,Apr.9 : Protest gathering of #farmers 
In Eastern Esfahan, farmers held protest gathering against non-paym…"	comunidadesi esfahaniranapr9 protest gather of farmers in eastern esfahan farmers hold protest gather against nonpaym	0.0	0.0
291	291	291	291	291	291	291	291	291	291	Tue Apr 10 20:03:25 +0000 2018	0	0	@RightSideLook So the #NRABloodMoney seeks to convince churchgoers that also having guns will make everything more… https://t.co/KGqzsv500z	rightsidelook so the nrabloodmoney seek to convince churchgoers that also have gun will make everything more	0.5	0.5
292	292	292	292	292	292	292	292	292	292	Tue Apr 10 20:03:25 +0000 2018	0	0	RT @EODVet1: New Florida gun law leads to first seizure: Army veteran's AR-15 https://t.co/IJa75WSwAg #FoxNews @browardsheriff This is prof…	eodvet1 new florida gun law lead to first seizure army veterans ar15 foxnews browardsheriff this be prof	0.19318181818181818	0.3939393939393939
293	293	293	293	293	293	293	293	293	293	Tue Apr 10 20:03:25 +0000 2018	0	0	RT @RealMattCouch: Both sides need to realize that this hearing isn’t about Facebook. This is how both sides of the political aisle work to…	realmattcouch both side need to realize that this hear isnt about facebook this be how both side of the political aisle work to	0.0	0.1
294	294	294	294	294	294	294	294	294	294	Tue Apr 10 20:03:25 +0000 2018	0	0	RT @mike_Zollo: So Hillary Clinton lied to the FBI, deleted 33K emails after receiving a subpoena, Eric Holder was held in contempt by cong…	mike_zollo so hillary clinton lie to the fbi delete 33k email after receive a subpoena eric holder be hold in contempt by cong	0.0	0.0
295	295	295	295	295	295	295	295	295	295	Tue Apr 10 20:03:25 +0000 2018	0	0	RT @33jpc2: @DOM_Frederic imagine buying the naming rights for a stadium, then realizing no one attends games there or watches them. So you…	33jpc2 dom_frederic imagine buy the name right for a stadium then realize no one attend game there or watch them so you	-0.05714285714285716	0.46785714285714286
296	296	296	296	296	296	296	296	296	296	Tue Apr 10 20:03:25 +0000 2018	0	0	The US Govt / Politicians here are seeing a great opportunity seizing 1st Amend Rights and this could get very dang… https://t.co/r8MGVVqR1e	the us govt politicians here be see a great opportunity seize 1st amend rights and this could get very dang	0.5	0.525
297	297	297	297	297	297	297	297	297	297	Tue Apr 10 20:03:26 +0000 2018	0	0	RT @GoDiegitoGo: If your girlfriend talks to you about her feelings and things she wants to work on and you think that’s her “complaining”,…	godiegitogo if your girlfriend talk to you about her feel and things she want to work on and you think thats her complain	0.0	0.0
298	298	298	298	298	298	298	298	298	298	Tue Apr 10 20:03:26 +0000 2018	0	0	May aswell deactivate facebook now I think, rights to privacy etc. It’ll only escalate from here on out. 🙄	may aswell deactivate facebook now i think right to privacy etc itll only escalate from here on out	0.14285714285714285	0.7678571428571428
299	299	299	299	299	299	299	299	299	299	Tue Apr 10 20:03:26 +0000 2018	0	0	RT @CBSNews: “I think part of the issues here is first of all, he’s attacked the free press, which is central to having democracy. He acts…	cbsnews i think part of the issue here be first of all hes attack the free press which be central to have democracy he act	0.21666666666666667	0.4611111111111111
300	300	300	300	300	300	300	300	300	300	Tue Apr 10 20:03:26 +0000 2018	0	0	"@ViscResponse @ilakster @monkyhead He's a sexist pig. Always has been, always will be.

Google ""old bitch teacher""… https://t.co/WjY0JL38dL"	viscresponse ilakster monkyhead hes a sexist pig always have be always will begoogle old bitch teacher	0.1	0.2
301	301	301	301	301	301	301	301	301	301	Tue Apr 10 20:03:27 +0000 2018	0	0	RT @lgbtstudiesumd: TODAY - 5pm, 1100 Tawes Hall - #MeToo&amp; the Civil Rights Approach to Gender-Based Violence - Lecture by Nancy Chi Cantal…	lgbtstudiesumd today 5pm 1100 tawes hall metooamp the civil rights approach to genderbased violence lecture by nancy chi cantal	0.0	0.0
302	302	302	302	302	302	302	302	302	302	Tue Apr 10 20:03:27 +0000 2018	0	0	"RT @1Romans58: CDC Statistics

1993  7 deaths per 100k  185 million privately owned guns

2013 3.6 deaths per 100k  357 million privately o…"	1romans58 cdc statistics1993 7 deaths per 100k 185 million privately own guns2013 36 deaths per 100k 357 million privately o	0.3	0.6875
303	303	303	303	303	303	303	303	303	303	Tue Apr 10 20:03:27 +0000 2018	0	0	RT @SergiZC: Spanish institutions are accusing four Catalan citizens of rebellion, sedition and terrorism for their participation in PEACEF…	sergizc spanish institutions be accuse four catalan citizens of rebellion sedition and terrorism for their participation in peacef	0.0	0.0
304	304	304	304	304	304	304	304	304	304	Tue Apr 10 20:03:27 +0000 2018	0	0	@RobertWFD PS: In addition to the obvious corruption of awarding massively inflated state contracts to certain indi… https://t.co/62COPY4a6G	robertwfd ps in addition to the obvious corruption of award massively inflate state contract to certain indi	0.07142857142857142	0.6904761904761904
305	305	305	305	305	305	305	305	305	305	Tue Apr 10 20:03:28 +0000 2018	0	0	RT @Partisangirl: BREAKING: #SaudiArabia to join forces with #US, #UK and #France to wage war against #Syria on behalf of AlQaeda and ISIS,…	partisangirl breaking saudiarabia to join force with us uk and france to wage war against syria on behalf of alqaeda and isis	0.0	0.0
306	306	306	306	306	306	306	306	306	306	Tue Apr 10 20:03:28 +0000 2018	0	0	RT @Fabulously_MAD: My first time reading about this was after a visit to the MISSISSIPPI Civil Rights Museum and I took a MISSISSIPPI Hist…	fabulously_mad my first time read about this be after a visit to the mississippi civil rights museum and i take a mississippi hist	0.25	0.3333333333333333
307	307	307	307	307	307	307	307	307	307	Tue Apr 10 20:03:28 +0000 2018	0	0	@MilitantKEK @FiveRights 🤮you libs never seem to run out of excuses. It’s never their fault. I don’t believe these… https://t.co/5BozxKFWek	militantkek fiverights you libs never seem to run out of excuse its never their fault i dont believe these	-0.05	0.05
308	308	308	308	308	308	308	308	308	308	Tue Apr 10 20:03:28 +0000 2018	0	0	RT @Davos: Colombia has granted the Amazon rainforest the same rights as a human being https://t.co/y0Mm6rn0vl https://t.co/em0Izs0LlR	davos colombia have grant the amazon rainforest the same right as a human be	0.09523809523809523	0.25357142857142856
309	309	309	309	309	309	309	309	309	309	Tue Apr 10 20:03:28 +0000 2018	0	0	RT @OAS_official: .@Almagro_OEA2015: After our request for opinion, @VeniceComm presents its final report on presidential re-election: The…	oas_official almagro_oea2015 after our request for opinion venicecomm present its final report on presidential reelection the	0.0	0.5
310	310	310	310	310	310	310	310	310	310	Tue Apr 10 20:03:29 +0000 2018	0	0	RT @Lorienen: @1KrisO1 @buffsblg @EyeEdinburgh @WildChild69 @LisaWinslow @DrWillieParker Yep. Who switched to Republicans after Dems signed…	lorienen 1kriso1 buffsblg eyeedinburgh wildchild69 lisawinslow drwillieparker yep who switch to republicans after dems sign	0.0	0.0
311	311	311	311	311	311	311	311	311	311	Tue Apr 10 20:03:28 +0000 2018	0	0	RT @SiphamandlaGoge: #ANCKZN Bodyguards allegedly belonging to some mayors and MEC(s) had guns drawn on party members at the ANC Moses Mabh…	siphamandlagoge anckzn bodyguards allegedly belong to some mayors and mecs have gun draw on party members at the anc moses mabh	-0.1	0.1
312	312	312	312	312	312	312	312	312	312	Tue Apr 10 20:03:29 +0000 2018	0	0	"RT @paisamila: “black lives matter”
“human rights first”
“immigration reform now”
“the future is female”
“gun control now”
“hope”

i love m…"	paisamila black live matterhuman right firstimmigration reform nowthe future be femalegun control nowhopei love m	0.1510822510822511	0.43880952380952387
313	313	313	313	313	313	313	313	313	313	Tue Apr 10 20:03:29 +0000 2018	0	0	"RT @mollyarthurs: In summary:
If we decriminalise, sex workers are protected under the same labour rights as any other worker; if we legali…"	mollyarthurs in summaryif we decriminalise sex workers be protect under the same labour right as any other worker if we legali	0.05357142857142857	0.3452380952380952
314	314	314	314	314	314	314	314	314	314	Tue Apr 10 20:03:29 +0000 2018	0	0	@SpryGuy @TheShaggyMarlin @ablogaboutagirl @HollyontheMove @CAJillybean @ZerlinaMaxwell Casual sexism? You MUST be… https://t.co/Atx3XcMw48	spryguy theshaggymarlin ablogaboutagirl hollyonthemove cajillybean zerlinamaxwell casual sexism you must be	-0.5000000000000001	0.8666666666666667
315	315	315	315	315	315	315	315	315	315	Tue Apr 10 20:03:29 +0000 2018	0	0	"RT @LilaGraceRose: As outrageous as it seems, @womensmarch support of sex trafficking website #Backpage shouldn’t surprise us. 

Planned Pa…"	lilagracerose as outrageous as it seem womensmarch support of sex traffic website backpage shouldnt surprise us planned pa	-1.0	1.0
316	316	316	316	316	316	316	316	316	316	Tue Apr 10 20:03:29 +0000 2018	0	0	RT @Rachel5742: He's furious? Millions of us become angrier by the day &amp; determined to bring down those politicians who have caused or back…	rachel5742 hes furious millions of us become angrier by the day amp determine to bring down those politicians who have cause or back	-0.07777777777777779	0.14444444444444446
317	317	317	317	317	317	317	317	317	317	Tue Apr 10 20:03:30 +0000 2018	0	0	RT @tweets1959: @HermitPJ George Bush Sr., Bill Clinton, Bush Jr, and Barack Obama have all used the phrase, America needs to join the New…	tweets1959 hermitpj george bush sr bill clinton bush jr and barack obama have all use the phrase america need to join the new	0.13636363636363635	0.45454545454545453
318	318	318	318	318	318	318	318	318	318	Tue Apr 10 20:03:30 +0000 2018	0	0	"RT @obaidomer: #WhiteWednesdays #MyStealthyFreedom
This is brave, this is fighting for women's rights, this is what those who want freedom…"	obaidomer whitewednesdays mystealthyfreedomthis be brave this be fight for womens right this be what those who want freedom	0.5428571428571429	0.7678571428571428
319	319	319	319	319	319	319	319	319	319	Tue Apr 10 20:03:30 +0000 2018	0	0	"RT @diaahadid: My latest for @NPR: ""There is no war on terror. There is only terror""

Caught Between The Military And Militants, Pakistan's…"	diaahadid my latest for npr there be no war on terror there be only terrorcaught between the military and militants pakistans	0.13333333333333333	0.6666666666666666
320	320	320	320	320	320	320	320	320	320	Tue Apr 10 20:03:30 +0000 2018	0	0	RT @vusumuzikhoza: As EFF we are on record at Moerane Commission: probing killing of politicians, that these murders are as a result of ANC…	vusumuzikhoza as eff we be on record at moerane commission probe kill of politicians that these murder be as a result of anc	0.0	0.0
321	321	321	321	321	321	321	321	321	321	Tue Apr 10 20:03:30 +0000 2018	0	0	"RT @The_UnSilent_: Dear Conservatives

You elected a demagogue, because you’re afraid. Afraid of gay people, afraid of black &amp; brown people…"	the_unsilent_ dear conservativesyou elect a demagogue because youre afraid afraid of gay people afraid of black amp brown people	-0.12499999999999999	0.7694444444444445
322	322	322	322	322	322	322	322	322	322	Tue Apr 10 20:03:31 +0000 2018	0	0	"#SciFi #Dystopian Bowen thought he would be teaching History, not fighting for his life with swords &amp; guns  "" Cold… https://t.co/0Sbhuvu3Xf"	scifi dystopian bowen think he would be teach history not fight for his life with swords amp gun cold	-0.6	1.0
323	323	323	323	323	323	323	323	323	323	Tue Apr 10 20:03:32 +0000 2018	0	0	RT @Rachel5742: @business @SteveLawrence_ He's furious? Millions of us become angrier by the day &amp; determined to bring down those politicia…	rachel5742 business stevelawrence_ hes furious millions of us become angrier by the day amp determine to bring down those politicia	-0.15555555555555559	0.2888888888888889
324	324	324	324	324	324	324	324	324	324	Tue Apr 10 20:03:32 +0000 2018	0	0	RT @RightSideLook: Charleston shooting prompts gun-rights supporters to call for more concealed-carry at churches - Washington Times https:…	rightsidelook charleston shoot prompt gunrights supporters to call for more concealedcarry at church washington times https	0.5	0.5
325	325	325	325	325	325	325	325	325	325	Tue Apr 10 20:03:32 +0000 2018	0	0	#keepgoing https://t.co/zziDT0vnw9	keepgoing	0.0	0.0
326	326	326	326	326	326	326	326	326	326	Tue Apr 10 20:03:32 +0000 2018	0	0	The accuracy is exquisite https://t.co/NvvnGYgxm0	the accuracy be exquisite	1.0	1.0
327	327	327	327	327	327	327	327	327	327	Tue Apr 10 20:03:32 +0000 2018	0	0	"RT @Cernovich: Where is the @NACDL? Where is the @ACLU? 

Hacks won’t stand up for the rights of people they don’t like. 

What a bunch of…"	cernovich where be the nacdl where be the aclu hacks wont stand up for the right of people they dont like what a bunch of	0.2857142857142857	0.5357142857142857
328	328	328	328	328	328	328	328	328	328	Tue Apr 10 20:03:32 +0000 2018	0	0	&amp; love instead. Thanks MLK Jr. 4 the civil rights act of 1964 &amp; the fair housing act. 4 as Moses said the Lord has… https://t.co/OdEf1DsUi8	amp love instead thanks mlk jr 4 the civil right act of 1964 amp the fair house act 4 as moses say the lord have	0.4214285714285714	0.5589285714285714
329	329	329	329	329	329	329	329	329	329	Tue Apr 10 20:03:32 +0000 2018	0	0	"RT @beelman_matt: 🚨CALL TO ACTION-SAVE OUR #2A Rights Under ATTACK!🚨

Support CA AB 2860 - Repeal the Handgun Roster https://t.co/F5qbwSmuZ…"	beelman_matt call to actionsave our 2a rights under attacksupport ca ab 2860 repeal the handgun roster	0.0	0.0
330	330	330	330	330	330	330	330	330	330	Tue Apr 10 20:03:32 +0000 2018	0	0	@politicshome https://t.co/JsUtg4cP3z	politicshome	0.0	0.0
331	331	331	331	331	331	331	331	331	331	Tue Apr 10 20:03:33 +0000 2018	0	0	"RT @maria_blanco28: Voluntarias para venir conmigo al concierto de Guns N’ Roses por fa 
(en serio)"	maria_blanco28 voluntarias para venir conmigo al concierto de guns n roses por fa en serio	0.0	0.0
332	332	332	332	332	332	332	332	332	332	Tue Apr 10 20:03:33 +0000 2018	0	0	"RT @globaltimesnews: President Xi says China will:
-significantly broaden market access
-create more attractive investment environment
-str…"	globaltimesnews president xi say china willsignificantly broaden market accesscreate more attractive investment environmentstr	0.65	0.75
333	333	333	333	333	333	333	333	333	333	Tue Apr 10 20:03:33 +0000 2018	0	0	RT @Fuarez: “La mejor cosa que EE.UU puede hacer para mejorar los derechos humanos en mi país es nada... por favor deje a nuestro pueblo lu…	fuarez la mejor cosa que eeuu puede hacer para mejorar los derechos humanos en mi país es nada por favor deje a nuestro pueblo lu	0.0	0.0
334	334	334	334	334	334	334	334	334	334	Tue Apr 10 20:03:33 +0000 2018	0	0	@JohnnyRay2000 Most States have enacted voter ID laws. And women's right not to be pregnant is under attack. Those… https://t.co/svU4lHny7C	johnnyray2000 most states have enact voter id laws and womens right not to be pregnant be under attack those	0.373015873015873	0.5119047619047619
335	335	335	335	335	335	335	335	335	335	Tue Apr 10 20:03:33 +0000 2018	0	0	RT @AMErikaNGIRLBOT: Let’s talk About Hate &amp; How The Left wants us Defenseless ! RT if You agree Our Rights will NOT BE RESTRICTED! @realDo…	amerikangirlbot lets talk about hate amp how the left want us defenseless rt if you agree our rights will not be restricted realdo	-0.4000000000000001	0.5666666666666668
336	336	336	336	336	336	336	336	336	336	Tue Apr 10 20:03:33 +0000 2018	0	0	RT @paulheintz: It'd be so Vermont for our gun-control-supporting Republican governor to face a challenge from a gun-rights-supporting Demo…	paulheintz itd be so vermont for our guncontrolsupporting republican governor to face a challenge from a gunrightssupporting demo	0.0	0.0
